"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
28652,177,"PHL","Philippines",77,"Tarlac",1540,"Mayantoc","","","Bayan|Munisipyo","Municipality"
28653,177,"PHL","Philippines",77,"Tarlac",1541,"Moncada","","","Bayan|Munisipyo","Municipality"
28654,177,"PHL","Philippines",77,"Tarlac",1542,"Paniqui","","","Bayan|Munisipyo","Municipality"
28655,177,"PHL","Philippines",77,"Tarlac",1543,"Pura","","","Bayan|Munisipyo","Municipality"
28656,177,"PHL","Philippines",77,"Tarlac",1544,"Ramos","","","Bayan|Munisipyo","Municipality"
28657,177,"PHL","Philippines",77,"Tarlac",1545,"San Clemente","","","Bayan|Munisipyo","Municipality"
28658,177,"PHL","Philippines",77,"Tarlac",1546,"San Jose","","","Bayan|Munisipyo","Municipality"
28659,177,"PHL","Philippines",77,"Tarlac",1547,"San Manuel","","","Bayan|Munisipyo","Municipality"
28660,177,"PHL","Philippines",77,"Tarlac",1548,"Santa Ignacia","","","Bayan|Munisipyo","Municipality"
28661,177,"PHL","Philippines",77,"Tarlac",1549,"Tarlac City","","","Lungsod|Siyudad","City"
28662,177,"PHL","Philippines",77,"Tarlac",1550,"Victoria","","","Bayan|Munisipyo","Municipality"
28663,177,"PHL","Philippines",78,"Tawi-Tawi",1551,"Bongao","","","Bayan|Munisipyo","Municipality"
28664,177,"PHL","Philippines",78,"Tawi-Tawi",1552,"Languyan","","","Bayan|Munisipyo","Municipality"
28665,177,"PHL","Philippines",78,"Tawi-Tawi",1553,"Mapun","","","Bayan|Munisipyo","Municipality"
28666,177,"PHL","Philippines",78,"Tawi-Tawi",1554,"Panglima Sugala","","Balimbing","Bayan|Munisipyo","Municipality"
28667,177,"PHL","Philippines",78,"Tawi-Tawi",1555,"Sapa-Sapa","","","Bayan|Munisipyo","Municipality"
28668,177,"PHL","Philippines",78,"Tawi-Tawi",1556,"Sibutu","","","Bayan|Munisipyo","Municipality"
28669,177,"PHL","Philippines",78,"Tawi-Tawi",1557,"Simunul","","","Bayan|Munisipyo","Municipality"
28670,177,"PHL","Philippines",78,"Tawi-Tawi",1558,"Sitangkai","","","Bayan|Munisipyo","Municipality"
28671,177,"PHL","Philippines",78,"Tawi-Tawi",1559,"South Ubian","","","Bayan|Munisipyo","Municipality"
28672,177,"PHL","Philippines",78,"Tawi-Tawi",1560,"Tandubas","","","Bayan|Munisipyo","Municipality"
28673,177,"PHL","Philippines",78,"Tawi-Tawi",1561,"Turtle Islands","","","Bayan|Munisipyo","Municipality"
28674,177,"PHL","Philippines",79,"Zambales",1562,"Botolan","","","Bayan|Munisipyo","Municipality"
28675,177,"PHL","Philippines",79,"Zambales",1563,"Cabangan","","","Bayan|Munisipyo","Municipality"
28676,177,"PHL","Philippines",79,"Zambales",1564,"Candelaria","","","Bayan|Munisipyo","Municipality"
28677,177,"PHL","Philippines",79,"Zambales",1565,"Castillejos","","","Bayan|Munisipyo","Municipality"
28678,177,"PHL","Philippines",79,"Zambales",1566,"Iba","","","Bayan|Munisipyo","Municipality"
28679,177,"PHL","Philippines",79,"Zambales",1567,"Masinloc","","","Bayan|Munisipyo","Municipality"
28680,177,"PHL","Philippines",79,"Zambales",1568,"Olongapo City","","","Lungsod|Siyudad","City"
28681,177,"PHL","Philippines",79,"Zambales",1569,"Palauig","","","Bayan|Munisipyo","Municipality"
28682,177,"PHL","Philippines",79,"Zambales",1570,"San Antonio","","","Bayan|Munisipyo","Municipality"
28683,177,"PHL","Philippines",79,"Zambales",1571,"San Felipe","","","Bayan|Munisipyo","Municipality"
28684,177,"PHL","Philippines",79,"Zambales",1572,"San Marcelino","","","Bayan|Munisipyo","Municipality"
28685,177,"PHL","Philippines",79,"Zambales",1573,"San Narciso","","","Bayan|Munisipyo","Municipality"
28686,177,"PHL","Philippines",79,"Zambales",1574,"Santa Cruz","","","Bayan|Munisipyo","Municipality"
28687,177,"PHL","Philippines",79,"Zambales",1575,"Subic","","","Bayan|Munisipyo","Municipality"
28688,177,"PHL","Philippines",80,"Zamboanga del Norte",1576,"Bacungan","","Bacungan (Leon T. Postigo)","Bayan|Munisipyo","Municipality"
28689,177,"PHL","Philippines",80,"Zamboanga del Norte",1577,"Baliguian","","","Bayan|Munisipyo","Municipality"
28690,177,"PHL","Philippines",80,"Zamboanga del Norte",1578,"Dapitan City","","","Lungsod|Siyudad","City"
28691,177,"PHL","Philippines",80,"Zamboanga del Norte",1579,"Dipolog City","","","Lungsod|Siyudad","City"
28692,177,"PHL","Philippines",80,"Zamboanga del Norte",1580,"Godod","","","Bayan|Munisipyo","Municipality"
28693,177,"PHL","Philippines",80,"Zamboanga del Norte",1581,"Gutalac","","","Bayan|Munisipyo","Municipality"
28694,177,"PHL","Philippines",80,"Zamboanga del Norte",1582,"Jose Dalman","","Jose Dalman (Ponot)","Bayan|Munisipyo","Municipality"
28695,177,"PHL","Philippines",80,"Zamboanga del Norte",1583,"Kalawit","","","Bayan|Munisipyo","Municipality"
28696,177,"PHL","Philippines",80,"Zamboanga del Norte",1584,"Katipunan","","","Bayan|Munisipyo","Municipality"
28697,177,"PHL","Philippines",80,"Zamboanga del Norte",1585,"La Libertad","","","Bayan|Munisipyo","Municipality"
28698,177,"PHL","Philippines",80,"Zamboanga del Norte",1586,"Labason","","","Bayan|Munisipyo","Municipality"
28699,177,"PHL","Philippines",80,"Zamboanga del Norte",1587,"Liloy","","","Bayan|Munisipyo","Municipality"
28700,177,"PHL","Philippines",80,"Zamboanga del Norte",1588,"Manukan","","","Bayan|Munisipyo","Municipality"
28701,177,"PHL","Philippines",80,"Zamboanga del Norte",1589,"Mutia","","","Bayan|Munisipyo","Municipality"
28702,177,"PHL","Philippines",80,"Zamboanga del Norte",1590,"Pinan","","Piñan (New Piñan)","Bayan|Munisipyo","Municipality"
28703,177,"PHL","Philippines",80,"Zamboanga del Norte",1591,"Polanco","","","Bayan|Munisipyo","Municipality"
28704,177,"PHL","Philippines",80,"Zamboanga del Norte",1592,"Pres. Manuel A. Roxas","","President Manuel A. Roxas","Bayan|Munisipyo","Municipality"
28705,177,"PHL","Philippines",80,"Zamboanga del Norte",1593,"Rizal","","","Bayan|Munisipyo","Municipality"
28706,177,"PHL","Philippines",80,"Zamboanga del Norte",1594,"Salug","","","Bayan|Munisipyo","Municipality"
28707,177,"PHL","Philippines",80,"Zamboanga del Norte",1595,"Sergio Osmena Sr.","","Sergio Osmeña Sr.","Bayan|Munisipyo","Municipality"
28708,177,"PHL","Philippines",80,"Zamboanga del Norte",1596,"Siayan","","","Bayan|Munisipyo","Municipality"
28709,177,"PHL","Philippines",80,"Zamboanga del Norte",1597,"Sibuco","","","Bayan|Munisipyo","Municipality"
28710,177,"PHL","Philippines",80,"Zamboanga del Norte",1598,"Sibutad","","","Bayan|Munisipyo","Municipality"
28711,177,"PHL","Philippines",80,"Zamboanga del Norte",1599,"Sindangan","","","Bayan|Munisipyo","Municipality"
28712,177,"PHL","Philippines",80,"Zamboanga del Norte",1600,"Siocon","","","Bayan|Munisipyo","Municipality"
28713,177,"PHL","Philippines",80,"Zamboanga del Norte",1601,"Sirawai","","","Bayan|Munisipyo","Municipality"
28714,177,"PHL","Philippines",80,"Zamboanga del Norte",1602,"Tampilisan","","","Bayan|Munisipyo","Municipality"
28715,177,"PHL","Philippines",81,"Zamboanga del Sur",1603,"Aurora","","","Bayan|Munisipyo","Municipality"
28716,177,"PHL","Philippines",81,"Zamboanga del Sur",1604,"Bayog","","","Bayan|Munisipyo","Municipality"
28717,177,"PHL","Philippines",81,"Zamboanga del Sur",1605,"Dimataling","","","Bayan|Munisipyo","Municipality"
28718,177,"PHL","Philippines",81,"Zamboanga del Sur",1606,"Dinas","","","Bayan|Munisipyo","Municipality"
28719,177,"PHL","Philippines",81,"Zamboanga del Sur",1607,"Dumalinao","","","Bayan|Munisipyo","Municipality"
28720,177,"PHL","Philippines",81,"Zamboanga del Sur",1608,"Dumingag","","","Bayan|Munisipyo","Municipality"
28721,177,"PHL","Philippines",81,"Zamboanga del Sur",1609,"Guipos","","","Bayan|Munisipyo","Municipality"
28722,177,"PHL","Philippines",81,"Zamboanga del Sur",1610,"Josefina","","","Bayan|Munisipyo","Municipality"
28723,177,"PHL","Philippines",81,"Zamboanga del Sur",1611,"Kumalarang","","","Bayan|Munisipyo","Municipality"
28724,177,"PHL","Philippines",81,"Zamboanga del Sur",1612,"Labangan","","","Bayan|Munisipyo","Municipality"
28725,177,"PHL","Philippines",81,"Zamboanga del Sur",1613,"Lakewood Lake","","","Waterbody","Waterbody"
28726,177,"PHL","Philippines",81,"Zamboanga del Sur",1614,"Lakewood","","","Bayan|Munisipyo","Municipality"
28727,177,"PHL","Philippines",81,"Zamboanga del Sur",1615,"Lapuyan","","","Bayan|Munisipyo","Municipality"
28728,177,"PHL","Philippines",81,"Zamboanga del Sur",1616,"Mahayag","","","Bayan|Munisipyo","Municipality"
28729,177,"PHL","Philippines",81,"Zamboanga del Sur",1617,"Margosatubig","","","Bayan|Munisipyo","Municipality"
28730,177,"PHL","Philippines",81,"Zamboanga del Sur",1618,"Midsalip","","","Bayan|Munisipyo","Municipality"
28731,177,"PHL","Philippines",81,"Zamboanga del Sur",1619,"Molave","","","Bayan|Munisipyo","Municipality"
28732,177,"PHL","Philippines",81,"Zamboanga del Sur",1620,"Pagadian City","","","Lungsod|Siyudad","City"
28733,177,"PHL","Philippines",81,"Zamboanga del Sur",1621,"Pitogo","","","Bayan|Munisipyo","Municipality"
28734,177,"PHL","Philippines",81,"Zamboanga del Sur",1622,"Ramon Magsaysay","","Ramon Magsaysay (Liargo)","Bayan|Munisipyo","Municipality"
28735,177,"PHL","Philippines",81,"Zamboanga del Sur",1623,"San Miguel","","","Bayan|Munisipyo","Municipality"
28736,177,"PHL","Philippines",81,"Zamboanga del Sur",1624,"San Pablo","","","Bayan|Munisipyo","Municipality"
28737,177,"PHL","Philippines",81,"Zamboanga del Sur",1625,"Sominot","","Don Mariano Marcos","Bayan|Munisipyo","Municipality"
28738,177,"PHL","Philippines",82,"Zamboanga Sibugay",1646,"Titay","","","Bayan|Munisipyo","Municipality"
28739,177,"PHL","Philippines",82,"Zamboanga Sibugay",1647,"Tungawan","","","Bayan|Munisipyo","Municipality"
