filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
FAT54077_05dfcd85_9.fast5	d3047a29-c8c6-40a4-912c-5ad9978d4023	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	10	3	2517.319750	1.218500	974	TRUE	2517.462250	860	1.076000	409	10.152810	2.889277	98.496277	12.566767	98.496277	12.566767
FAT54077_05dfcd85_9.fast5	120cf1de-4e73-4aee-9286-10ba3b7c54ca	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	428	1	2366.175500	5.033750	4027	TRUE	2366.244250	3972	4.965000	1665	10.068390	2.845601	102.232346	13.076230	102.232346	13.076230
FAT54077_05dfcd85_9.fast5	9a822490-8600-4e59-b889-5d29d855c0a2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	41	4	2464.218000	1.457500	1166	TRUE	2464.315500	1088	1.360000	485	9.956082	2.825001	90.175041	12.057303	90.175041	12.057303
FAT54077_05dfcd85_9.fast5	ffaa1d1c-11f1-4c12-a8f9-bc222f834fe3	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	175	1	2477.904500	1.842250	1473	FALSE	2477.955750	1432	1.791000	488	4.789999	2.369611	85.929512	10.528913	85.929512	10.528913
FAT54077_05dfcd85_9.fast5	29a442c0-6024-41a0-97a5-67a28ac31d31	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	490	1	2405.729750	1.324750	1059	TRUE	2405.748500	1044	1.306000	513	9.916663	2.884463	92.382721	11.887482	92.382721	11.887482
FAT54077_05dfcd85_9.fast5	8da7c759-5734-4dc2-b848-994b23e1ba50	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	379	2	2406.225500	1.304250	1043	FALSE	2406.338000	953	1.191750	548	4.747772	2.672158	88.986298	9.679807	88.986298	9.679807
FAT54077_05dfcd85_9.fast5	6938e0e9-3b67-4965-b6cd-d86eb4c07081	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	401	4	2522.500500	1.374250	1099	TRUE	2522.578000	1037	1.296750	462	12.388961	2.901085	95.948959	10.528913	95.948959	10.528913
FAT54077_05dfcd85_9.fast5	62807478-7b7d-4b2c-977a-e010d00ff2d2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	96	4	2413.099500	1.530250	1224	FALSE	2413.119500	1208	1.510250	531	7.795235	2.751031	87.627724	10.868555	87.627724	10.868555
FAT54077_05dfcd85_9.fast5	c53e74d9-8de4-4248-8838-332671921af2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	2	3	2361.746500	1.347750	1078	TRUE	2361.761500	1066	1.332750	511	9.792362	2.877167	90.175041	11.887482	90.175041	11.887482
FAT54077_05dfcd85_9.fast5	70bf35a7-2e82-4388-a7be-52a556cf10dc	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	47	3	2384.365000	3.506000	2804	TRUE	2384.371250	2799	3.499750	1136	11.807679	2.850604	91.703430	12.227124	91.703430	12.227124
FAT54077_05dfcd85_9.fast5	29dae03c-9786-4b44-b213-b96d4c814c8b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	321	1	2401.256750	1.315000	1052	TRUE	2401.314250	1006	1.257500	471	13.008760	2.919004	99.005745	12.227124	99.005745	12.227124
FAT54077_05dfcd85_9.fast5	203fa4d4-8e7d-4ec6-8289-225de0a49471	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	441	4	2380.596000	1.353000	1082	TRUE	2380.659750	1031	1.289250	519	10.718083	2.956772	96.458427	12.227124	96.458427	12.227124
FAT54077_05dfcd85_9.fast5	e5cec082-cb04-4b4e-a2bd-c5b70fae869d	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	10	3	2427.701750	1.730250	1384	TRUE	2427.794250	1310	1.637750	506	11.191850	2.756030	92.212898	11.208198	92.212898	11.208198
FAT54077_05dfcd85_9.fast5	75595ab4-d94e-4654-a1ba-e82e9ca1c386	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	456	3	2473.978500	1.519750	1215	TRUE	2474.073500	1139	1.424750	506	8.737037	2.763092	97.986816	11.547840	97.986816	11.547840
FAT54077_05dfcd85_9.fast5	18076c20-7867-4a3f-9b6b-1118fa2b6719	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	41	4	2502.258500	1.693000	1354	TRUE	2502.324750	1301	1.626750	516	12.082267	2.773735	86.948441	11.378018	86.948441	11.378018
FAT54077_05dfcd85_9.fast5	48d7c32e-62b4-4a95-9329-457c569497e6	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	378	4	2462.180500	1.553750	1243	TRUE	2462.209250	1220	1.525000	510	8.664787	2.739922	96.118782	11.547840	96.118782	11.547840
FAT54077_05dfcd85_9.fast5	559d4859-f90b-40e7-9bd1-62ff70ddd0bc	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	380	3	2518.206750	3.194750	2555	FALSE	2518.246750	2523	3.154750	574	6.561894	2.327306	93.231827	10.359092	93.231827	10.359092
FAT54077_05dfcd85_9.fast5	a9aea769-fedf-4fda-9136-bf9b82245bf3	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	344	3	2395.787000	1.505250	1204	TRUE	2395.839500	1162	1.452750	539	9.766903	2.857556	88.986298	11.378018	88.986298	11.378018
FAT54077_05dfcd85_9.fast5	2a45f88c-fd4d-4d22-a429-bd68de7f69c1	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	20	4	2428.285750	1.380250	1104	TRUE	2428.305750	1088	1.360250	503	9.666901	2.853762	92.212898	10.868555	92.212898	10.868555
FAT54077_05dfcd85_9.fast5	d408fd59-01a2-491b-a0ca-d1055f03a90b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	37	4	2442.629500	1.513000	1210	TRUE	2442.738250	1123	1.404250	514	10.323372	2.886738	86.099335	11.038376	86.099335	11.038376
FAT54077_05dfcd85_9.fast5	cf95deec-24f7-4656-805b-e5419481b2c2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	37	4	2360.306250	1.378250	1102	TRUE	2360.335000	1079	1.349500	469	11.116925	2.839733	83.042557	10.698734	83.042557	10.698734
FAT54077_05dfcd85_9.fast5	3fb3e8a6-9b27-4c0a-a4db-550acbf797d4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	238	3	2410.303000	2.405750	1924	FALSE	2410.391750	1853	2.317000	505	5.903632	2.330978	93.401642	10.868555	93.401642	10.868555
FAT54077_05dfcd85_9.fast5	a2c1887b-0062-4ced-b891-10690c5e3a47	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	465	3	2523.584000	1.475000	1180	TRUE	2523.646500	1130	1.412500	517	8.613964	2.830117	92.382721	12.057303	92.382721	12.057303
FAT54077_05dfcd85_9.fast5	649bc168-8b61-4a97-8013-69b25e4dda47	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	49	3	2388.774500	1.447250	1157	TRUE	2388.790750	1144	1.431000	502	11.485146	2.866262	90.344864	12.566767	90.344864	12.566767
FAT54077_05dfcd85_9.fast5	652f2bf1-0a33-4adc-94e8-600a36c15999	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	114	4	2441.722500	1.941000	1552	TRUE	2441.756250	1525	1.907250	666	11.551090	2.832869	90.344864	11.378018	90.344864	11.378018
FAT54077_05dfcd85_9.fast5	97bd21a6-f16b-4fa6-a642-7f90bc9329e5	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	159	2	2360.092250	1.399000	1119	TRUE	2360.116000	1100	1.375250	510	12.843736	2.926968	90.854324	11.208198	90.854324	11.208198
FAT54077_05dfcd85_9.fast5	96d5ebba-783c-4ff6-a65f-531d42bd90c9	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	46	3	2377.372500	1.616750	1293	TRUE	2377.523750	1172	1.465500	482	8.766895	2.751069	91.363792	10.698734	91.363792	10.698734
FAT54077_05dfcd85_9.fast5	eaf7b40c-fe66-490a-b00b-06a8935869dd	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	418	4	2385.999250	3.157000	2525	TRUE	2386.064250	2473	3.092000	1171	8.692024	2.917675	110.893227	11.208198	110.893227	11.208198
FAT54077_05dfcd85_9.fast5	8f1eaa41-7134-418d-9f25-e50a2541f547	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	37	4	2363.419500	1.334000	1067	FALSE	2363.467000	1029	1.286500	506	7.244935	2.791150	84.401123	10.868555	84.401123	10.868555
FAT54077_05dfcd85_9.fast5	db150e07-4f79-451e-b035-a4ffbb218a78	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	479	2	2514.970500	3.337500	2670	FALSE	2515.058000	2600	3.250000	895	5.137927	2.436440	65.041512	11.378018	65.041512	11.378018
FAT54077_05dfcd85_9.fast5	59beac87-2c74-4769-980d-40516832b53c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	37	4	2433.618250	4.399000	3519	TRUE	2433.758250	3407	4.259000	1474	8.866235	2.805854	84.740768	10.868555	84.740768	10.868555
FAT54077_05dfcd85_9.fast5	7249771f-64c0-44fc-bca4-517f6b0221ed	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	280	3	2487.876750	3.588000	2870	TRUE	2488.000500	2771	3.464250	1141	11.408909	2.845669	91.024147	12.057303	91.024147	12.057303
FAT54077_05dfcd85_9.fast5	370a9402-f9d3-419b-af87-96f0b573cf2c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	355	1	2363.630750	1.730500	1384	TRUE	2363.910750	1160	1.450500	511	11.316042	2.846649	92.212898	11.378018	92.212898	11.378018
FAT54077_05dfcd85_9.fast5	24d3f4ce-8723-4ef0-b876-e2c22c73f31b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	96	4	2377.697250	1.804750	1443	TRUE	2377.796000	1364	1.706000	578	9.476820	2.777869	90.175041	11.717661	90.175041	11.717661
FAT54077_05dfcd85_9.fast5	27286735-8355-4a13-82a2-1e2cfff2b507	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	150	3	2480.264750	1.496500	1197	TRUE	2480.316000	1156	1.445250	460	11.647089	2.769151	86.438980	11.887482	86.438980	11.887482
FAT54077_05dfcd85_9.fast5	b8d97998-a83e-44af-a2d8-a20e75109819	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	483	1	2456.491500	1.450000	1160	TRUE	2456.512750	1143	1.428750	524	12.248020	2.908813	97.986816	11.378018	97.986816	11.378018
FAT54077_05dfcd85_9.fast5	7e61fd4e-a388-41dd-82cc-08c313fe9bb4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	88	4	2408.262750	1.340250	1072	TRUE	2408.262750	1072	1.340250	467	9.473194	2.771373	93.571465	12.396946	93.571465	12.396946
FAT54077_05dfcd85_9.fast5	4f1d39f2-b342-4100-ada9-248f151cad84	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	237	3	2355.572750	1.306000	1044	FALSE	2355.590250	1030	1.288500	561	7.578354	2.896382	92.722359	10.868555	92.722359	10.868555
FAT54077_05dfcd85_9.fast5	151c7ba4-d9b3-487b-aee9-d4e0380fe6b2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	501	4	2470.483500	1.307500	1046	TRUE	2470.523500	1014	1.267500	452	10.636243	2.853997	93.401642	12.057303	93.401642	12.057303
FAT54077_05dfcd85_9.fast5	e9f9ae26-ad3a-4038-8ff6-de4a24fd2ad0	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	134	2	2489.704000	1.644000	1315	TRUE	2489.854000	1195	1.494000	517	12.627372	2.884071	88.307007	11.547840	88.307007	11.547840
FAT54077_05dfcd85_9.fast5	01dfa1d5-956c-4a0f-86e7-cb98e94a562e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	398	4	2468.252000	2.130500	1704	TRUE	2468.252000	1704	2.130500	760	8.494611	2.752487	90.684509	11.717661	90.684509	11.717661
FAT54077_05dfcd85_9.fast5	d2f01e2f-5aab-4204-b562-c457b591665b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	381	1	2395.046500	3.114500	2491	TRUE	2395.199000	2369	2.962000	1084	10.275252	2.914053	89.665581	12.057303	89.665581	12.057303
FAT54077_05dfcd85_9.fast5	0ea887f1-73d6-4409-a357-1783d0b1a380	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	4	2	2510.942750	4.418500	3534	TRUE	2510.989000	3497	4.372250	1543	12.163573	2.898723	92.722359	11.887482	92.722359	11.887482
FAT54077_05dfcd85_9.fast5	190e13e2-3302-445e-b54b-8a9739264670	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	378	4	2435.916750	2.900000	2320	TRUE	2435.945500	2297	2.871250	1009	12.316942	2.922272	101.892700	11.547840	101.892700	11.547840
FAT54077_05dfcd85_9.fast5	99ce9df8-0c11-4803-9e56-9fbe72111023	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	244	2	2338.821250	1.763500	1410	TRUE	2338.910000	1339	1.674750	592	9.617956	2.738930	91.533615	12.227124	91.533615	12.227124
FAT54077_05dfcd85_9.fast5	8ee9debe-7ff3-4559-9933-b3c4c75b7c3b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	90	3	2440.773250	1.324000	1059	TRUE	2440.930750	933	1.166500	468	10.974584	2.922789	93.401642	12.227124	93.401642	12.227124
FAT54077_05dfcd85_9.fast5	8b77374b-f17a-4c68-a16b-c6887cdcd99a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	438	4	2412.480250	1.321250	1057	TRUE	2412.521500	1024	1.280000	512	9.713839	2.898374	89.835403	11.547840	89.835403	11.547840
FAT54077_05dfcd85_9.fast5	acb58a85-5566-4471-81cc-4586e63c09cf	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	377	4	2325.205500	1.911500	1529	TRUE	2325.474250	1314	1.642750	505	11.247500	2.749995	88.476830	11.378018	88.476830	11.378018
FAT54077_05dfcd85_9.fast5	a8a17c92-53fd-4be3-a562-9df72978a52c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	8	2	2447.110750	1.317750	1054	FALSE	2447.245750	946	1.182750	462	4.649411	2.598969	85.420052	11.038376	85.420052	11.038376
FAT54077_05dfcd85_9.fast5	af634d0a-04a6-440e-9f48-4bbaa066bbc8	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	452	4	2421.227500	1.249000	999	TRUE	2421.270000	965	1.206500	442	9.733265	2.848543	112.251793	11.547840	112.251793	11.547840
FAT54077_05dfcd85_9.fast5	16224e0f-73f9-479b-8c51-9d9c66e4b486	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	425	1	2400.139000	1.456500	1165	TRUE	2400.184000	1129	1.411500	455	12.964365	2.825879	89.495758	12.736588	89.495758	12.736588
FAT54077_05dfcd85_9.fast5	842f1e90-98eb-40fb-91c4-4465f93e8dd0	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	426	4	2330.003500	3.552000	2841	TRUE	2330.069750	2788	3.485750	1158	11.475507	2.864700	87.797546	11.717661	87.797546	11.717661
FAT54077_05dfcd85_9.fast5	c9f4799b-1a4d-4353-84e6-47b4f6884a9e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	38	3	2327.998000	1.590500	1272	FALSE	2328.206750	1105	1.381750	475	5.169976	2.537288	90.344864	10.698734	90.344864	10.698734
FAT54077_05dfcd85_9.fast5	49e5e6d5-ec45-4d8b-a5e8-7d9e6ce10410	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	355	1	2345.773750	3.315250	2652	TRUE	2345.856250	2586	3.232750	1181	11.099323	2.935472	90.175041	12.057303	90.175041	12.057303
FAT54077_05dfcd85_9.fast5	6b5e69aa-9f52-4827-a343-c4c6e5a9f7bd	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	179	1	2456.393250	1.619250	1295	TRUE	2456.404500	1286	1.608000	538	10.916658	2.815238	96.798065	12.227124	96.798065	12.227124
FAT54077_05dfcd85_9.fast5	174bb1eb-6c16-4859-a19d-582292acc1ea	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	309	2	2487.744000	1.413250	1130	TRUE	2487.889000	1014	1.268250	448	13.478333	2.886394	95.269676	11.547840	95.269676	11.547840
FAT54077_05dfcd85_9.fast5	09f1dc3d-29dc-4613-89a6-e269f1161f28	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	11	1	2373.774500	9.107000	7285	FALSE	2373.877000	7203	9.004500	3258	7.616042	2.812744	96.288605	11.717661	96.288605	11.717661
FAT54077_05dfcd85_9.fast5	99ba2afc-99c8-4014-bd19-127fb9ab7544	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	377	4	2483.647250	2.258750	1807	TRUE	2483.713500	1754	2.192500	737	8.849850	2.747911	91.703430	11.717661	91.703430	11.717661
FAT54077_05dfcd85_9.fast5	d584c90f-3211-43bb-9b95-264bb811ce18	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	110	3	2482.948000	1.904750	1523	TRUE	2483.021750	1464	1.831000	511	13.957688	2.723794	94.590393	11.717661	94.590393	11.717661
FAT54077_05dfcd85_9.fast5	4867772a-aa08-4733-9beb-3003f814c5f8	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	416	2	2335.820250	1.530750	1224	TRUE	2335.867750	1186	1.483250	510	10.906401	2.850168	90.175041	10.359092	90.175041	10.359092
FAT54077_05dfcd85_9.fast5	3f629672-b2a9-419a-a8de-2ee0f966ec30	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	263	3	2405.922750	3.466250	2773	FALSE	2405.964000	2740	3.425000	1134	6.390083	2.642415	92.892181	11.887482	92.892181	11.887482
FAT54077_05dfcd85_9.fast5	deda8938-3ce7-4d31-b2c1-fce6162098a6	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	35	1	2355.266000	1.568000	1254	TRUE	2355.326000	1206	1.508000	501	11.008568	2.825552	92.212898	10.868555	92.212898	10.868555
FAT54077_05dfcd85_9.fast5	e186739e-47ca-4173-8515-753d57578083	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	8	2	2437.539000	6.326250	5061	FALSE	2437.585250	5024	6.280000	2283	4.528833	2.521707	83.382195	10.019449	83.382195	10.019449
FAT54077_05dfcd85_9.fast5	6943d603-013a-43d4-8ab0-83f35947a6c3	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	414	3	2516.620000	1.235750	988	TRUE	2516.708750	917	1.147000	470	8.998856	2.871701	90.005219	10.868555	90.005219	10.868555
FAT54077_05dfcd85_9.fast5	7061eb8d-9e09-41d7-a7b7-b5e2dafa1953	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	53	4	2343.262000	1.801000	1440	TRUE	2343.360750	1361	1.702250	563	10.834361	2.791272	100.364311	11.208198	100.364311	11.208198
FAT54077_05dfcd85_9.fast5	083bb242-5ffc-4f1d-bccd-2529bbc08e83	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	2	3	2345.235000	7.757750	6206	TRUE	2345.278750	6171	7.714000	2841	11.225247	2.950918	90.344864	11.887482	90.344864	11.887482
FAT54077_05dfcd85_9.fast5	ba57589e-a96a-4886-b651-aa66854ebde4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	35	1	2398.847750	3.117750	2494	TRUE	2398.919000	2437	3.046500	960	14.360006	2.847050	92.043076	12.057303	92.043076	12.057303
FAT54077_05dfcd85_9.fast5	f2f5c4e3-ac0b-4ee3-9de8-866a782d7534	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	323	4	2439.128250	4.579250	3663	TRUE	2439.318250	3511	4.389250	1569	9.266549	2.853766	94.250748	11.547840	94.250748	11.547840
FAT54077_05dfcd85_9.fast5	8260dbd9-7084-46c9-b6d7-9ed3d2e66750	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	440	1	2362.331000	1.760500	1408	TRUE	2362.412250	1343	1.679250	536	11.462667	2.746134	92.722359	12.227124	92.722359	12.227124
FAT54077_05dfcd85_9.fast5	f0265796-eb25-4f78-8c75-ac94b71c1451	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	36	1	2441.289250	1.498000	1198	TRUE	2441.309250	1182	1.478000	519	10.814758	2.854376	86.608795	12.566767	86.608795	12.566767
FAT54077_05dfcd85_9.fast5	44ac1424-57a0-4c79-b08b-f4218d0aa7fa	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	480	1	2445.576500	1.573000	1258	TRUE	2445.605250	1235	1.544250	520	12.328497	2.837159	90.344864	11.208198	90.344864	11.208198
FAT54077_05dfcd85_9.fast5	eb6ef431-293c-4090-80bf-29675c94d51c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	92	4	2474.911500	1.453250	1162	FALSE	2475.016500	1078	1.348250	627	6.107261	2.822789	90.514687	9.849628	90.514687	9.849628
FAT54077_05dfcd85_9.fast5	1e0b7f3f-405e-408d-87c0-2c6553273328	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	433	2	2516.251250	1.516750	1213	TRUE	2516.311250	1165	1.456750	512	8.826454	2.799503	89.835403	11.717661	89.835403	11.717661
FAT54077_05dfcd85_9.fast5	f9f2daa3-74f8-49ab-99cc-102c3a120727	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	510	4	2446.286250	1.703000	1362	TRUE	2446.323750	1332	1.665500	507	11.983597	2.783536	99.685028	10.189270	99.685028	10.189270
FAT54077_05dfcd85_9.fast5	2bf4ef38-e8c8-4c37-b9c0-9847db478a50	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	121	4	2511.453000	1.218500	974	FALSE	2511.483000	950	1.188500	442	5.613602	2.592685	90.854324	10.528913	90.854324	10.528913
FAT54077_05dfcd85_9.fast5	3667dbc2-4a7e-4ac0-b68e-bb943e4c1f10	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	207	1	2417.877500	3.066250	2453	FALSE	2417.937500	2405	3.006250	1331	6.119574	2.840772	94.250748	11.038376	94.250748	11.038376
FAT54077_05dfcd85_9.fast5	b6a882c5-50a1-49a3-a8ca-ef44eae6897e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	213	1	2349.425000	1.735000	1388	TRUE	2349.625000	1228	1.535000	527	12.239367	2.855308	106.477875	12.566767	106.477875	12.566767
FAT54077_05dfcd85_9.fast5	de86df74-932a-4b8a-906b-d4eb3c880a0e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	501	4	2468.728000	1.699250	1359	TRUE	2468.835500	1273	1.591750	530	12.143401	2.825115	97.647171	11.717661	97.647171	11.717661
FAT54077_05dfcd85_9.fast5	cae5724f-56f0-44d3-a1be-14226ee5d464	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	377	4	2502.391750	5.198750	4159	TRUE	2502.413000	4142	5.177500	1658	11.844860	2.854649	89.495758	12.227124	89.495758	12.227124
FAT54077_05dfcd85_9.fast5	996221a0-3880-4e9d-a539-54f4d1b14899	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	55	3	2394.062250	1.857250	1485	TRUE	2394.171000	1398	1.748500	533	11.666553	2.751177	91.703430	11.208198	91.703430	11.208198
FAT54077_05dfcd85_9.fast5	a7448807-ccbb-402f-9ddf-612a46efec5b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	239	1	2382.718500	1.456250	1165	TRUE	2382.763500	1129	1.411250	493	10.532495	2.813253	96.798065	10.528913	96.798065	10.528913
FAT54077_05dfcd85_9.fast5	9d9b264d-dee2-49e5-b409-48ae7a0d6260	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	344	3	2388.130000	1.625250	1300	TRUE	2388.276250	1183	1.479000	528	9.097486	2.828694	88.646652	10.698734	88.646652	10.698734
FAT54077_05dfcd85_9.fast5	8a7f84ef-88eb-4c2d-99c1-1c7555bc041d	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	39	3	2448.491750	1.316250	1053	TRUE	2448.509250	1039	1.298750	498	11.081068	2.889685	96.628250	10.528913	96.628250	10.528913
FAT54077_05dfcd85_9.fast5	8104f3b9-f30e-48e7-8c22-85db62809d63	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	169	1	2461.171750	0.756750	605	TRUE	2461.198000	584	0.730500	267	11.124270	2.877911	92.552536	12.227124	92.552536	12.227124
FAT54077_05dfcd85_9.fast5	ab3b4f7e-601a-4394-8064-f1c79ceea18d	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	2	3	2389.557000	1.260250	1008	TRUE	2389.599500	974	1.217750	440	10.407063	2.886286	90.514687	11.547840	90.514687	11.547840
FAT54077_05dfcd85_9.fast5	1405fa39-88d4-46ce-8112-ef92f8397e07	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	505	4	2514.595750	1.468750	1175	FALSE	2514.650750	1131	1.413750	446	4.814441	2.425136	103.251274	11.887482	103.251274	11.887482
FAT54077_05dfcd85_9.fast5	d9c1bbe6-674c-4735-b1f5-5f3e833b6b06	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	159	2	2515.272250	2.574000	2059	FALSE	2515.307250	2031	2.539000	974	7.951263	2.896480	92.552536	11.547840	92.552536	11.547840
FAT54077_05dfcd85_9.fast5	d68e41f5-ba3a-41f0-b866-653a1d694010	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	39	3	2327.160500	1.544250	1235	TRUE	2327.185500	1215	1.519250	518	10.416293	2.814551	90.854324	11.038376	90.854324	11.038376
FAT54077_05dfcd85_9.fast5	9d757f13-054c-4a01-bba2-3ed43ce6168a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	20	4	2375.151000	1.700500	1360	TRUE	2375.188500	1330	1.663000	537	12.511767	2.806958	90.175041	11.717661	90.175041	11.717661
FAT54077_05dfcd85_9.fast5	dd1f962c-f580-4a94-bfa0-236df8645d2d	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	49	3	2510.145500	1.596500	1277	TRUE	2510.353000	1111	1.389000	495	10.841927	2.840755	92.212898	12.736588	92.212898	12.736588
FAT54077_05dfcd85_9.fast5	7ef6396d-a863-45a3-9f08-ea1d119612bd	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	426	4	2525.377000	1.384250	1107	TRUE	2525.423250	1070	1.338000	522	9.403964	2.909333	89.156113	10.189270	89.156113	10.189270
FAT54077_05dfcd85_9.fast5	569e6be5-2d35-4c9c-acfb-d0e7493b5e4c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	162	4	2443.276750	1.293500	1034	TRUE	2443.299250	1016	1.271000	452	12.647498	2.898213	108.855370	10.528913	108.855370	10.528913
FAT54077_05dfcd85_9.fast5	952c98b9-37ed-478f-a361-5615c5c25b0f	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	84	1	2401.599250	1.569000	1255	TRUE	2401.650500	1214	1.517750	523	9.734097	2.808682	111.572510	11.717661	111.572510	11.717661
FAT54077_05dfcd85_9.fast5	d46718b8-2f0c-4d4e-916f-9f804ef9264e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	33	1	2368.752500	1.543750	1235	FALSE	2368.807500	1191	1.488750	557	6.029735	2.588217	89.665581	10.868555	89.665581	10.868555
FAT54077_05dfcd85_9.fast5	97334cf6-136e-4f5d-8f80-58d5b1e74e4a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	61	1	2513.406250	1.723750	1379	TRUE	2513.432500	1358	1.697500	539	10.525974	2.743321	94.760216	10.868555	94.760216	10.868555
